Sample ID,SMILES
NCGC00398344-01,CC(=O)C1=CC=CC(=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC(=O)NC4=CC=CC=C4
NCGC00398371-01,COC1=CC=C(C=C1)C2=CC=NC(=N2)N[C@H]3CO[C@@H]4[C@@H](CO[C@H]34)OC(=O)NC5=CC=CC(=C5)OC
NCGC00398395-01,COC1=CC=C(C=C1)C(=O)N[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)NC4=CC=CC=C4
NCGC00398424-01,O=C(N[C@H]1CO[C@@H]2[C@H](CO[C@H]12)NC3=NC(=CC=N3)C4=CC=CS4)C5=CC=CC=C5
NCGC00398466-01,FC1=CC=C(C=C1Cl)N2C(=O)[C@@H]3C[C@H](CCN3C2=O)NC(=O)C4=CC=CS4
NCGC00398467-01,COC1=CC(=CC(=C1)OC)N2C(=O)[C@@H]3C[C@H](CCN3C2=O)NC(=O)C4=CC=CS4
NCGC00398950-01,COC1=CC=CC=C1NC(=O)N2C[C@@H]3C[C@H](C2)\C4=C\C=C(/C(=O)N4C3)C5=CC=CC=C5C
NCGC00398952-01,CC1=CC=CC=C1\C2=C\C=C3\[C@@H]4C[C@@H](CN(C4)C(=O)C5=CC=C(F)C=C5)CN3C2=O
NCGC00398953-01,CCC[S+]([O-])(=O)N1C[C@@H]2C[C@H](C1)\C3=C\C=C(/C(=O)N3C2)C4=CC=CC=C4C
NCGC00398960-01,CC1=CC=CC=C1\C2=C\C=C3\[C@@H]4C[C@@H](CN(C4)CC5=CC=CS5)CN3C2=O
NCGC00399013-01,COC1=CC=C(NC(=O)N2C[C@@H]3C[C@H](C2)\C4=C(NC(=O)C5=CC=CC=C5)\C=C/C(=O)N4C3)C=C1
NCGC00399254-01,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2CNCC3=CC=C(C=C3)C4=CC=CC=C4
NCGC00399386-01,COC1=CC=C(C=C1)[S+]([O-])(=O)N2CC[C@H]3NC(=O)N(CC4=CC=CC=C4)C(=O)[C@@H]23
NCGC00399489-01,O=C(NC1=CC(=CC=C1)C#N)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)NC4=NC(=CC=N4)C5=CC6=C(OCO6)C=C5
NCGC00399605-01,FC(F)(F)C1=CC=CC(=C1)N2C(=O)[C@@H]3C[C@H](CCN3C2=O)NC(=O)C4=CN=CC=N4
NCGC00399952-01,COC1=CC=C(C=C1)[N]2N=C(C)C(=C2C)[C@H]\3C[C@H](NC(=O)NC4=CC=CC=C4)\C=C3
NCGC00400373-01,COC1=CC=C(NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC=C(C)C=C5)[NH]C=N3)C=C1
NCGC00400375-01,CC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5CCCCC5)N=C[NH]4
NCGC00400376-01,COC1=CC=C(NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC=C(OC)C=C5)[NH]C=N3)C=C1
NCGC00400379-01,COC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5=CC=C(C)C=C5)N=C[NH]4
NCGC00400380-01,O=C(NC1CCCCC1)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC=CC=C5)[NH]C=N3
NCGC00400382-01,CC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5=CC=CC=C5)N=C[NH]4
NCGC00400383-01,CC(C)NC(=O)N1CC2=C(C[C@H]1C3=NC(=NO3)C4=CC=CC=C4)[NH]C=N2
NCGC00400393-01,ClC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5=CC=CC=C5)N=C[NH]4
NCGC00400396-01,O=C(N1CC2=C(C[C@H]1C3=NC(=NO3)C4=CC=NC=C4)[NH]C=N2)C5=CC=CC=C5
NCGC00400411-01,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)COCC(O)=O)N=C[NH]4
NCGC00400413-01,CCOC(=O)C1=CC=C(NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC6=C(OCO6)C=C5)N=C[NH]3)C=C1
NCGC00400414-01,O=C(NC1CCCCC1)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC6=C(OCO6)C=C5)[NH]C=N3
NCGC00400416-01,CC(C)NC(=O)N1CC2=C(C[C@H]1C3=NC(=NO3)C4=CC5=C(OCO5)C=C4)[NH]C=N2
NCGC00400417-01,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5CCCCC5)N=C[NH]4
NCGC00400439-01,COC1=CC=C(CC(=O)N2CC[C@H]3CC(=O)N(CC[C@H]3C2)CC4=CC=C5OCOC5=C4)C=C1
NCGC00400523-01,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5=CC(=CC=C5)C#N)N=C[NH]4
NCGC00400649-01,O[C@@H]1C[C@H](N(C1)CC2=CC=C(C=C2)C(O)=O)C3=NC(=NO3)C4=CC5=C(OCO5)C=C4
NCGC00400673-01,OCC1=CC=C(CN2C[C@H](O)C[C@H]2C3=NC(=NO3)C4=CC5=C(OCO5)C=C4)O1
NCGC00401127-01,C[C@@H](NC(=O)C1=CC=C[N]1C)C2=C(C(O)=O)C(=NO2)C3=CC=CC=C3
NCGC00401149-01,COC1=CC=C(C=C1)C2=NOC(=C2C(O)=O)[C@@H](C)NC(=O)C3=CC=C4OCOC4=C3
NCGC00401150-01,COC1=CC=C(C=C1)C2=NOC(=C2C(O)=O)[C@@H](C)NC(=O)C3=N[N](C)C(=C3)C
NCGC00401152-01,C[C@@H](NC(=O)C1=N[N](N=C1C)C2=CC=CC=C2)C3=C(C(O)=O)C(=NO3)C
NCGC00401396-01,CC[C@H]1CN(CC[C@H]1CC(=O)NCC2=CC=CC=C2)C(=O)NC3=CC=CC(=C3)OC
NCGC00401448-01,COC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5CCCCC5)N=C[NH]4
NCGC00401544-01,OC(=O)C[C@@H]1CCN(C[C@@H]1C\C2=N\CCC3=C2C=CC=C3)C(=O)NCC4=CC=CC=C4
NCGC00401584-01,CC(C)[C@@H]1C[C@@H](CC2=NC3=C([NH]2)C=NC=C3)\C(=C/[C@H]1CNC(=O)C4=CC=CC=C4)C
NCGC00401633-01,CC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5=CC=CC(=C5)F)N=C[NH]4
NCGC00401640-01,CC1=CC=C(C=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)CCC(O)=O)N=C[NH]4
NCGC00401670-01,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)CCC(O)=O)N=C[NH]4
NCGC00401677-01,COC1=CC=C(CN2CC3=C(C[C@H]2C4=NC(=NO4)CC5=CC=CC=C5)[NH]C=N3)C=C1
NCGC00401687-01,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)C5CCCCC5)N=C[NH]4
NCGC00401688-01,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)NC5=CC=CC(=C5)F)N=C[NH]4
NCGC00401949-01,COC1=NC2=C(C=C1)N=C(C[C@@H]\3C[C@@H](C(C)C)[C@H](CNC(=O)C4=CN=CC=N4)\C=C3C)[NH]2
NCGC00401960-01,COC1=NC2=C(C=C1)N=C(C[C@@H]\3C[C@@H](C(C)C)[C@H](CNC(C)=O)\C=C3C)[NH]2
NCGC00401965-01,CCCNC(=O)NC[C@@H]1\C=C(\C)[C@@H](C[C@H]1C(C)C)CC2=NC3=C([NH]2)N=C(OC)C=C3
NCGC00401991-01,COC(=O)C1=CC2=C([NH]C(=N2)C[C@@H]\3C[C@@H](C(C)C)[C@H](CNC(=O)C4=CN=CC=N4)\C=C3C)C=C1
NCGC00402232-02,COC1=C(C=CC=C1F)C(=O)N2C[C@@H](C)CC[C@H]2CNC3=NC=C(Br)C=C3
NCGC00402235-03,C[C@@H]1C[C@H](C)CN(CCC(=O)NC2=CC=C(Br)C=C2)C1
NCGC00402240-03,COC1=CC(=CC2=CC=CC=C12)NC3=C(C=C(C=C3)[N+]([O-])=O)C(O)=O
NCGC00402292-03,OC(=O)[C@H](CC1=CC=CC=C1)OC2=CC=C(C=C2)C3=CC=CC=C3
NCGC00408819-01,OC(=O)C1=CC2=C(C=C1)C3=C(N=CN=C3)C(=N2)NC4=CC=CC(=C4)C#C
NCGC00408905-01,OC(=O)C1(CC1)C2=CC=C(C(=C2)F)C3=CC=C(Cl)C(=C3)Cl
NCGC00408979-01,O=C1CC2=C(CN1CC3=NC=CC=C3)[NH]N=C2C4=CC=CC(=C4)C#N
NCGC00408982-01,COCC1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(C3)CC4=CC=C(OC)C=C4
NCGC00408983-01,COC1=CC=C(CN2CC3=C(CC2=O)C(=N[NH]3)C4=C(Cl)C=CC=C4)C=C1
NCGC00408992-01,COC1=CC=C(CN2CC3=C(CC2=O)C(=N[NH]3)C4=CC(=CC=C4)NC(C)=O)C=C1
NCGC00408996-01,COC1=CC=C(CN2CC3=C(CC2=O)C(=N[NH]3)C4=CC(=CC=C4)N5CCOCC5)C=C1
NCGC00409014-01,OC(=O)C1=CC(=CC=C1)C2=N[NH]C3=C2CC(=O)N(CCOC4=CC=CC=C4)C3
NCGC00409018-01,OCC1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(C3)C4=CC=CC=C4
NCGC00409030-01,O=C1CC2=C(CN1CCC3=CC=NC=C3)[NH]N=C2C4=COC=C4
NCGC00409033-01,O=C1CC2=C(CN1CCC3=CC=NC=C3)[NH]N=C2C4=CC5=C(C=CC=C5)C=C4
NCGC00409035-01,O=C1CC2=C(CN1CC3=NC=CC=C3)[NH]N=C2C4=C5C=CC=CC5=CC=C4
NCGC00409063-01,CC(=O)NC1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(C3)C4=CC=CC=C4
NCGC00409067-01,FC1=CC(=C(C=C1)C2=N[NH]C3=C2CC(=O)N(C3)CC4=NC=CC=C4)F
NCGC00409084-01,FC1=CC(=C(C=C1)C2=N[NH]C3=C2CC(=O)N(CC4CC4)C3)F
NCGC00409090-01,COC1=CC=C(CN2CC3=C(CC2=O)C(=N[NH]3)C4=C(OC5=CC=CC=C5)C=CC=C4)C=C1
NCGC00409102-01,CC(=O)NC1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(CC4CCOCC4)C3
NCGC00409110-01,O=C1CC2=C(CN1C3=CC=CC=C3)[NH]N=C2C4=COC=C4
NCGC00409121-01,CC(=O)NC1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(CC4CC4)C3
NCGC00409128-01,O=C1CC2=C(CN1CCC3=CC=NC=C3)[NH]N=C2C4=CC=C(OC5=CC=CC=C5)C=C4
NCGC00409132-01,CC(C)OC1=CC(=CC=C1)C2=N[NH]C3=C2CC(=O)N(CCOC4=CC=CC=C4)C3
NCGC00409138-01,C[S+]([O-])(=O)C1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(CC4CCOCC4)C3
NCGC00409143-01,COCC1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(CCC4=CC=NC=C4)C3
NCGC00409157-01,COCC1=CC=CC(=C1)C2=N[NH]C3=C2CC(=O)N(C3)CC4=NC=CC=C4
NCGC00409161-01,OC(=O)C1=CC(=CC=C1)C2=N[NH]C3=C2CC(=O)N(C3)C4=CC=CC=C4
NCGC00409264-01,ClC1=CC=CC=C1NC(=O)CN/2N(CC3=CC=CC=C3)C(=O)C/4=C2CN(CC4)CC5=CC=CC=C5
NCGC00409434-01,COC1=CC=C(OC)C(=C1)CN2CC[N]3C(=NC=C3C(=O)NC4=CC=CC=C4)CC2
NCGC00409772-01,COC1=CC=CC=C1NC2=NC3=C(NCCN(C3)C(=O)C4=CC=C(Cl)C=C4)C=N2
NCGC00409777-01,ClC1=CC=C(C=C1)C(=O)N2CCNC3=C(C2)N=C(NC4=CC=CC=C4)N=C3
NCGC00409782-01,COC1=CC=CC=C1NC2=NC3=C(NCCN(C3)C(=O)NC4=CC=CC=C4)C=N2
NCGC00409791-01,FC(F)(F)C1=CC(=CC=C1)NC2=NC3=C(NCCN(C3)C(=O)CC4=CC=CC(=C4)Cl)C=N2
NCGC00409794-01,COC1=CC=CC=C1NC2=NC3=C(NCCN(C3)C(=O)C4=CC=CC=C4)C=N2
NCGC00409815-01,O=C(N1CCNC2=C(C1)N=C(NC3=CC=CC=C3)N=C2)C4=CC5=CC=CC=C5[NH]4
NCGC00409819-01,FC(F)(F)C1=CC(=CC=C1)NC2=NC3=C(NCCN(C3)C(=O)C4=CC=CC=C4)C=N2
NCGC00409831-01,O=C(COC1=CC=CC=C1)N2CCNC3=C(C2)N=C(NC4=CC=CN=C4)N=C3
NCGC00409835-01,COC1=CC=CC=C1NC2=NC3=C(NCCN(C3)C(=O)CC4=CC=C5OCOC5=C4)C=N2
NCGC00409838-01,CNC(=O)C1=CC(=CC=C1)NC2=NC3=C(NCCN(C3)C(=O)NC4=CC=CC=C4)C=N2
NCGC00409839-01,O=C(CC1=CC=CC=C1)N2CCNC3=C(C2)N=C(NC4=CC=CC=C4)N=C3
NCGC00409849-01,[O-][S+](=O)(NC1=NC2=C(NCCN(C2)C(=O)C3=CC4=CC=CC=C4[NH]3)C=N1)C5=CC=CC=C5
NCGC00409854-01,CNC(=O)C1=CC(=CC=C1)NC2=NC3=C(NCCN(C3)C(=O)COC4=CC=CC=C4)C=N2
NCGC00409855-01,O=C(N1CCNC2=C(C1)N=C(NC3=CC=C(C=C3)[N]4C=CN=C4)N=C2)C5=NC6=CC=CC=C6[NH]5
NCGC00409857-01,COC1=CC=CC=C1NC2=NC3=C(NCCN(C3)C(=O)COC4=CC=CC=C4)C=N2
NCGC00410158-01,COC1=CC=C(C=N1)N2C[C@H]3[C@@H](C2)[S+]([O-])(=O)C(C)(C)C(=O)N3CC4=CSC(=N4)C
NCGC00410181-01,COC1=CC=C(C=N1)N2C[C@H]3[C@H](C2)[S+]([O-])(=O)C(C)(C)C(=O)N3CCOC4=CC=CC=C4
NCGC00410320-01,CC(=O)NC1(C)CCN(CC2=CC=C(C=C2)C3=CC=CC(=C3)C(F)(F)F)C1
NCGC00410330-01,COC1=CC=C(C=N1)C2=CC=C(CN3CCC(C)(C3)NC(C)=O)C=C2
NCGC00410344-01,CC(=O)NC1(C)CCCN(CC2=CC=CC(=C2)C3=CC=C(CO)C=C3)C1
NCGC00410413-01,CC(=O)NC1(C)CCN(CC2=CC=C(C=C2)C3=CC=NC=C3)C1
NCGC00410456-01,CC(=O)NC1(C)CN(C1)C2=CC=CC(=C2)C(F)(F)F
NCGC00410489-01,CC(=O)NC1(C)CN(CC2=CC=C(N=C2)C3=CC=CC(=C3)C(F)(F)F)C1
NCGC00410494-01,CC(=O)NC1(C)CCN(CC1)CC2=CN=C(S2)C3=CC(=CC=C3)N4CCOCC4
NCGC00410497-01,CC(=O)NC1(C)CCN(CC1)CC2=CN=C(S2)C3=CC=CC(=C3)C(F)(F)F
NCGC00410531-01,C[N]1C=C(C=N1)C2=CC=C(CN3CCC(C)(C3)NC(C)=O)C=C2
NCGC00410769-01,CC1=CC=C(N=C1)C2=NN=C3C=CC(=N[N]23)C4=COC=C4
NCGC00410781-01,O=C(NCCC1=CC=CC=N1)C2=CC(=NC=C2)C3=NN=C4C=CC(=N[N]34)NC5=CC=CC=C5
NCGC00410797-01,O=C(NC1=CC=NC=C1)C2=CC(=NC=C2)C3=NN=C4C=CC(=N[N]34)NC5=CC=CC=C5
NCGC00410805-01,FC1=CC=C(CNC(=O)C2=CC(=NC=C2)C3=NN=C4C=CC(=N[N]34)NC5=CC=CC=C5)C=C1
NCGC00410816-01,COC1=CC=C(NC2=N[N]3C(=NN=C3C4=CC=C(C)C=N4)C=C2)C=C1
NCGC00410829-01,CN(C)C1=N[N]2C(=NN=C2C3=NC=CC(=C3)C(=O)NCCC4=C[NH]C=N4)C=C1
NCGC00410844-01,COC1=CC=C(N=C1)C2=NN=C3C=CC(=N[N]23)N4CCC5=CC=CC=C5CC4
NCGC00410852-01,O=C(NC1=CC=NC=C1)C2=CC(=NC=C2)C3=NN=C4C=CC(=N[N]34)N5CCOCC5
NCGC00410864-01,CN(C)C1=N[N]2C(=NN=C2C3=NC=CC(=C3)C(=O)NCC4=CC=CC=C4)C=C1
NCGC00410865-01,COC1=CC=NC(=C1)C2=NN=C3C=CC(=N[N]23)N(C)C4=CC=CC=C4
NCGC00410870-01,CN(CC1=CC=CC=C1)C(=O)C2=CC(=NC=C2)C3=NN=C4C=CC(=N[N]34)NC5=CC=CC=C5
NCGC00410922-01,CN(C)C1=N[N]2C(=NN=C2C3=NC=CC(=C3)C(=O)NC4=CC=CC(=C4)Cl)C=C1
NCGC00410924-01,CC1=CC=C(N=C1)C2=NN=C3C=CC(=N[N]23)NCC4=CC=CS4
NCGC00410927-01,COC1=CC=C(NC2=N[N]3C(=NN=C3C4=CC=CC=N4)C=C2)C=C1
NCGC00410957-01,CN(C)C1=CC(=CC=C1)NC(=O)C2=CC(=NC=C2)C3=NN=C4C=CC(=N[N]34)N5CCOCC5
NCGC00410963-01,C(NC1=N[N]2C(=NN=C2C3=CC=CC=N3)C=C1)C4=CC=CS4
NCGC00410970-01,CN1CCN(CC1)C2=N[N]3C(=NN=C3C4=NC=CC(=C4)C(=O)NC5=CC=CC(=C5)Cl)C=C2
NCGC00410975-01,CN(C1=CC=CC=C1)C2=N[N]3C(=NN=C3C4=NC=CC(=C4)C(=O)NC5=CC=CC=N5)C=C2
NCGC00410977-01,COC1=CC=C(N=C1)C2=NN=C3C=CC(=N[N]23)N4CCN(CC4)C5=CC=CC=N5
NCGC00410997-01,COC1=CC(=CC=C1)NC(=O)C2=CC(=NC=C2)C3=NN=C4C=CC(=N[N]34)NC5=CC=CC=C5
NCGC00411039-01,COC1=CC=C(C=C1F)C2=CC3=C(CN(CCN3)CC4=CC=CN=C4)C=N2
NCGC00411049-01,COC1=CC=C(C=C1OC)C2=CC3=C(CN(CCN3)CC4=CC=CC=C4)C=N2
NCGC00411097-01,CCCN1CCNC2=C(C1)C=NC(=C2)C3=CC=NC(=C3)C
NCGC00411113-01,CC[N]1C=C(C=N1)C2=CC3=C(CN(CCN3)CC4=CC=NC=C4)C=N2
NCGC00411159-01,COC1=CC=C(C=C1)C2=CC3=C(CN(CCN3)CC4=CC=NC=C4)C=N2
NCGC00411225-01,CC[N]1C=C(C=N1)C2=CC3=C(CN(CCN3)CCC4=CC=CC=C4)C=N2
NCGC00411274-01,CN1CCN(C)C2=C(C1)C=C(N=C2)C3=CC=NC(=C3)C
NCGC00411275-01,C1CN(CC2=N[NH]C=C2)CC3=C(N1)C=NC(=C3)C4=CC=CC=C4
NCGC00411276-01,C1CN(CC2CC2)CC3=C(N1)C=NC(=C3)C4=CC=CC=C4
NCGC00411283-01,OC1=CC=CC=C1CN2CCNC3=C(C2)C=C(N=C3)C4=CC=CC=C4
NCGC00411328-01,C1CN(CC2=CC=CC=C2)CC3=C(N1)C=NC(=C3)NC4=CC=C(C=C4)N5CCOCC5
NCGC00411344-01,COC1=CC=C(NC2=CC3=C(NCCN(CC4=CC=CC=C4)C3)C=N2)C=C1
NCGC00411359-01,COC1=CC=CC=C1C2=NC3=C(ON=C3C)C(=C2)NCC4=CN=CC=N4
NCGC00411361-01,COC1=CC=CC=C1C2=NC3=C(ON=C3C)C(=C2)NCC4=CC=NC=C4
NCGC00411366-01,COC1=CC=C(C=C1OC)C2=NC3=C(ON=C3C)C=C2
NCGC00411371-01,CN1CCN(C(C1)C2=CC=CC=C2)C3=CC(=NC4=C3ON=C4C)C5=CC=CN=C5
NCGC00411373-01,COC1=CC=CC=C1C2=CC(=NC3=C2ON=C3C)C4=CC=CN=C4
NCGC00411374-01,COC1=CC(=CC=C1)C2=CC(=NC3=C2ON=C3C)C4=CC=CC=C4
NCGC00411384-01,COC1CCCN(C1)C2=NC=CC=C2C3=CC(=NC4=C3ON=C4C)C5=CC=CC=C5
NCGC00411385-01,CN(C)C1=CC(=NC2=C1ON=C2C)C3=CC=CS3
NCGC00411395-01,COC1=CC(=CC=C1)NC2=CC(=NC3=C2ON=C3C)C4=CC=CS4
NCGC00411397-01,CC1=NOC2=C1N=C(C=C2NCCC3=CC=CC=N3)C4=CC=CN=C4
NCGC00411398-01,CC1=NOC2=C1N=C(C=C2)C3=CC=CC(=C3)CO
NCGC00411405-01,COC1=CC=CC=C1C2=NC3=C(ON=C3C)C=C2
NCGC00411416-01,CC1=NOC2=C1N=C(C=C2C3=C[NH]N=C3)C4=CC=CC=C4
NCGC00411418-01,CC1=NOC2=C1N=C(C=C2NC3=CC=C(C=C3)N4CCOCC4)C5=CC=CS5
NCGC00411419-01,COC1=CC=C(C=C1)C2=NC3=C(ON=C3C)C=C2
NCGC00411420-01,CC1=NOC2=C1N=C(C=C2NCC3=CC=CN=C3)C4=CC=C(F)C=C4
NCGC00411424-01,COC1=NC=CC=C1C2=CC(=NC3=C2ON=C3C)C4=CC=CC=C4
NCGC00411426-01,CC1=NOC2=C1N=C(C=C2NCC3=CN=CC=N3)C4=CC=CC=C4
NCGC00411429-01,COC1=CC=CC=C1C2=NC3=C(ON=C3C)C(=C2)NCC4=CC=CN=C4
NCGC00411433-01,C[N]1C=C(C=N1)C2=CC(=NC3=C2ON=C3C)C4=CC=CN=C4
NCGC00411446-01,CC1=NOC2=C1N=C(C=C2NC3CCC(O)CC3)C4=CC=C(F)C=C4
NCGC00411449-01,CC1=NOC2=C1N=C(C=C2C3=CC=C(C=C3)N4CCOCC4)C5=CC=CS5
NCGC00411450-01,CC1=NOC2=C1N=C(C=C2C3=CC=CC(=C3)CO)C4=CC=CC(=C4)C(F)(F)F
NCGC00411451-01,CC(C)NC1=CC(=NC2=C1ON=C2C)C3=CC=CC(=C3)C(F)(F)F
NCGC00411452-01,CC1=NOC2=C1N=C(C=C2NCC3=CN=CC=N3)C4=CC=C(Cl)C=C4
NCGC00411453-01,COCCCNC1=CC(=NC2=C1ON=C2C)C3=CC=CC(=C3)C(F)(F)F
NCGC00411454-01,COC1CCN(CC1)C2=CC(=NC3=C2ON=C3C)C4=CC=CC=C4
NCGC00411457-01,CC1=NOC2=C1N=C(C=C2NCC3=CC=CC=C3)C4=CC=CN=C4
NCGC00411475-01,CC1=NOC2=C1N=C(C=C2NC3CCC(O)CC3)C4=CC=C(Cl)C=C4
NCGC00411477-01,COC1CCN(CC1)C2=CC(=NC3=C2ON=C3C)C4=CC=CN=C4
NCGC00411478-01,CC1=NOC2=C1N=C(C=C2NCC3=CC=CN=C3)C4=CC=CC(=C4)C(F)(F)F
NCGC00411482-01,CC1=NOC2=C1N=C(C=C2NC3CCC(O)CC3)C4=CC=CN=C4
NCGC00411486-01,COC1CCCN(C1)C2=CC(=NC3=C2ON=C3C)C4=CC=CC(=C4)C(F)(F)F
NCGC00411499-01,CC1=NOC2=C1N=C(C=C2NCC3=CC=CN=C3)C4=CC=C(Cl)C=C4
NCGC00411503-01,CC1=NOC2=C1N=C(C=C2NC3CCOCC3)C4=CC=CC(=C4)C(F)(F)F
NCGC00411504-01,COC1=CC=CC=C1C2=NC3=C(ON=C3C)C(=C2)N4CC(O)C4
NCGC00411505-01,CC1=NOC2=C1N=C(C=C2)C3=CC=CC=C3OCC4=CC=CC=C4
NCGC00411510-01,COC1CCN(CC1)C2=CC(=NC3=C2ON=C3C)C4=CC=CC(=C4)C(F)(F)F
NCGC00411513-01,CC1=CC=C(C(=C1)C)C2=CC(=NC3=C2ON=C3C)C4=CC=CN=C4
NCGC00411517-01,COCCCNC1=CC(=NC2=C1ON=C2C)C3=CC=CC=C3OC
NCGC00411518-01,CC1=NOC2=C1N=C(C=C2C3=CC=CC(=C3)O)C4=CC=CC=C4
NCGC00411531-01,CC1=NOC2=C1N=C(C=C2C3=CC=CC(=C3)CO)C4=CC=C(F)C=C4
NCGC00411532-01,COC1=CC=CC=C1C2=NC3=C(ON=C3C)C(=C2)C4=CC=CC(=C4)[S+](C)([O-])=O
NCGC00411536-01,COC1=CC=C(OC)C(=C1)C2=CC(=NC3=C2ON=C3C)C4=CC=CC=C4
NCGC00411540-01,CC1=NOC2=C1N=C(C=C2N3CCOCC3)C4=CSC=C4
NCGC00411543-01,CC(C)NC1=CC(=NC2=C1ON=C2C)C3=CC=CC=C3
NCGC00411545-01,CN(C)C1=CC(=NC2=C1ON=C2C)C3=CC=C(F)C=C3
NCGC00411551-01,COC1=CC=C(OC)C(=C1)C2=NC3=C(ON=C3C)C=C2
NCGC00411558-01,CC1=NOC2=C1N=C(C=C2N3CC(O)C3)C4=CSC=C4
NCGC00411567-01,COC1=CC=C(OC)C(=C1)C2=CC(=NC3=C2ON=C3C)C4=CC=CS4
NCGC00411573-01,CC1=NOC2=C1N=C(C=C2N3CC(O)C3)C4=CC=C(F)C=C4
NCGC00411574-01,COC1CCCN(C1)C2=CC(=NC3=C2ON=C3C)C4=CC=CN=C4
NCGC00411576-01,CC[N]1C=C(C=N1)C2=CC(=NC3=C2ON=C3C)C4=CC=CC=C4OC
NCGC00411582-01,CC(C)NC1=CC(=NC2=C1ON=C2C)C3=CC=CN=C3
NCGC00411589-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=C(C=C3)N4CCOCC4)C(=O)NCCC5=C[NH]C=N5
NCGC00411595-01,C[N]1C=CC2=C(N=C(NC3=CC=CC=C3)C=C12)C(=O)NCC4=CC=CN=C4
NCGC00411597-01,COC1=CC(=CC=C1)NC2=NC(=C3C=C[NH]C3=C2)C(=O)NC\C4=C(C)\C=C(\C)NC4=O
NCGC00411600-01,COC1=CC=CC=C1C2=NC(=C3C=C[N](C)C3=C2)C(=O)N4CCOCC4
NCGC00411607-01,COC1=CC=CC=C1C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=C(C)C=C(C)NC4=O
NCGC00411610-01,CN(C)C1=CC=C(C=C1)C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=CC=CN=C4
NCGC00411619-01,COC1=NC=CC=C1C2=NC(=C3C=C[NH]C3=C2)C(=O)NC\C4=C(C)\C=C(\C)NC4=O
NCGC00411621-01,COC1=CC=CC=C1C2=NC(=C3C=C[NH]C3=C2)C(=O)NC\C4=C(C)\C=C(\C)NC4=O
NCGC00411622-01,COC1=CC=CC=C1C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=CC=CN=C4
NCGC00411625-01,COC1=CC=CC=C1C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=CN=CC=N4
NCGC00411628-01,O=C(NCC1=CC=CN=C1)C2=C3C=C[NH]C3=CC(=N2)C4=CC=CC=C4
NCGC00411630-01,COC1=CC=C(C=N1)C2=NC(=C3C=C[N](C(C)C)C3=C2)C(=O)NCC4=C(C)C=C(C)NC4=O
NCGC00411632-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CN=C3)C(=O)NCC4=CC=CN=C4
NCGC00411636-01,COC1CCCN(C1)C(=O)C2=C3C=C[N](C)C3=CC(=N2)C4=CC=CC=C4OC
NCGC00411648-01,COC1=CC=C(C=C1)C2=NC(=C3C=C[NH]C3=C2)C(=O)NC\C4=C(C)\C=C(\C)NC4=O
NCGC00411670-01,O=C(N1CCOCC1)C2=C3C=C[NH]C3=CC(=N2)C4=CC=CC=C4
