Sample ID,SMILES
NCGC00420174-01,CC(=O)N1CCN(CC1)C(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2
NCGC00420175-01,COC1=CC=CC=C1CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NCC4=CC=C5OCCC5=C4
NCGC00420176-01,COC1=CC=CC=C1CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NC4=CC=CC=C4
NCGC00420177-01,COC1=CC=CC=C1CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NCCC4=CC=CC=N4
NCGC00420178-01,[O-][S+](=O)(N1CCCC2=NC=C(C=C12)C(=O)NCC3=CC=NC=C3)C4=CC=CN=C4
NCGC00420181-01,C[S+]([O-])(=O)CCNC(=O)C1=CN=C2CCCN(C2=C1)[S+]([O-])(=O)C3=CC=CN=C3
NCGC00420184-01,FC1=CC=CC(=C1)CNC(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2
NCGC00420186-01,CC(C)NC(=O)C1=CN=C2CCCN(C2=C1)[S+]([O-])(=O)C3=CC=CN=C3
NCGC00420187-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NCC[S+](C)([O-])=O)C4=CC=CC=C14
NCGC00420191-01,COC1=CC=CC(=C1)NC(=O)C2=CN=C3CCCN(C(=O)CC4=CC=CC=C4OC)C3=C2
NCGC00420196-01,CC(C)C1=CC=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NC4=CC=CC=C4)C=C1
NCGC00420197-01,CC(C)C1=CC=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NC4=CC=C5[NH]C=CC5=C4)C=C1
NCGC00420203-01,[O-][S+](=O)(N1CCCC2=NC=C(C=C12)C(=O)N3CCC(CC3)C4=CC=CC=C4)C5=CC=CN=C5
NCGC00420205-01,ClC1=CC=C(NC(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2)C=C1
NCGC00420209-01,NC(=O)C1CCCN(C1)C(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2
NCGC00420220-01,O=C(CCC1=CC=CC=C1)N2CCCC3=NC=C(C=C23)C(=O)NCC4=CN=CC=N4
NCGC00420221-01,O=C(CCC1=CC=CC=C1)N2CCCC3=NC=C(C=C23)C(=O)N4CCN(CC4)CC5=CC=CC=C5
NCGC00420223-01,[O-][S+](=O)(N1CCCC2=NC=C(C=C12)C(=O)N3CCN(CC3)CC4=CC=CC=C4)C5=CC=CN=C5
NCGC00420229-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)N4CCC(CC4)C(N)=O)C5=CC=CC=C15
NCGC00420230-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)N4CCOCC4)C5=CC=CC=C15
NCGC00420231-01,C[N]1N=C(C)C=C1NC(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2
NCGC00420233-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NC4CCN(CC4)C(C)=O)C5=CC=CC=C15
NCGC00420234-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)N4CCCC(C4)C(N)=O)C5=CC=CC=C15
NCGC00420235-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NCC4=COC=C4)C5=CC=CC=C15
NCGC00420236-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)N4CCC(CC4)C5=CC=CC=C5)C6=CC=CC=C16
NCGC00420237-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NCC4=CC=CS4)C5=CC=CC=C15
NCGC00420238-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NC4=CC(=N[N]4C)C)C5=CC=CC=C15
NCGC00420241-01,COC1=CC=CC=C1N2CCCC3=NC=C(C=C23)C(=O)N4CCN(CC4)C(C)=O
NCGC00420242-01,CC(=O)N1CCCN(CC1)C(=O)C2=CN=C3CCCN(CC4=CC=CC=C4)C3=C2
NCGC00420243-01,COC1=CC=CC=C1N2CCCC3=NC=C(C=C23)C(=O)NCC[S+](C)([O-])=O
NCGC00420245-01,[O-][S+](=O)(N1CCCC2=NC=C(C=C12)C(=O)NC3CC3)C4=CC=CN=C4
NCGC00420246-01,[O-][S+](=O)(N1CCCC2=NC=C(C=C12)C(=O)NCCC3=C[NH]C4=CC=CC=C34)C5=CC=CN=C5
NCGC00420250-01,CN(C)CCNC(=O)C1=CN=C2CCCN(C2=C1)[S+]([O-])(=O)C3=CC=CN=C3
NCGC00420251-01,COC1=CC=CC=C1CC(=O)N2CCCC3=NC=C(C=C23)C(=O)NCC4=CC=NC=C4
NCGC00420254-01,O=C(CCC1=CC=CC=C1)N2CCCC3=NC=C(C=C23)C(=O)NCCC4=CC=CC=N4
NCGC00420255-01,C[N]1C=C(CC(=O)N2CCCC3=NC=C(C=C23)C(N)=O)C4=CC=CC=C14
NCGC00420257-01,COCCNC(=O)C1=CN=C2CCCN(CC3=CC=CC=C3)C2=C1
NCGC00420258-01,O=C(NCC1CCCO1)C2=CN=C3CCCN(CC4=CC=CC=C4)C3=C2
NCGC00420261-01,CNC(=O)C1=CN=C2CCCN(CC3=CC=CC=C3)C2=C1
NCGC00420263-01,O=C(NCC1=CC=CN=C1)C2=CN=C3CCCN(CC4=CC=CC=C4)C3=C2
NCGC00420265-01,COC1=CC=CC=C1N2CCCC3=NC=C(C=C23)C(=O)NCC4=CC=CN=C4
NCGC00420266-01,CC(C)CCNC(=O)C1=CN=C2CCCN(CC3=CC=CC=C3)C2=C1
NCGC00420269-01,FC1=CC=CC(=C1)NC(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2
NCGC00420270-01,ClC1=CC=CC(=C1)NC(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2
NCGC00420271-01,COCCNC(=O)C1=CN=C2CCCN(C(=O)CC3=CC=C(C=C3)C(C)C)C2=C1
NCGC00420279-01,CC1=CC=CC=C1NC(=O)C2=CN=C3CCCN(C(=O)CCC4=CC=CC=C4)C3=C2
NCGC00420285-01,CC(=O)N1CCC[N]2N=C(C)C(=C12)C3=CC=CC=C3OCC4=CC=CC=C4
NCGC00420286-01,C[N]1C=NC(=C1)[S+]([O-])(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420289-01,CC1=N[N]2CCCN(C(=O)CC3=CC=CC=C3)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420290-01,C[N]1C=CN=C1CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420291-01,COC1=CC=C(CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OC5=CC=CC=C5)C=C1O
NCGC00420293-01,CC1=N[N]2CCCN(CC3=CC=CC(=C3)O)C2=C1C4=CC=CC=C4C5=CC=CC=C5
NCGC00420294-01,CC1=N[N]2CCCN(C(=O)CC3=CC=C(Cl)C=C3)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420296-01,CC1=N[N]2CCCN(CC3=CC=CC(=C3)C(O)=O)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420297-01,CC1=N[N]2CCCN(C(=O)C3CCC3)C2=C1C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420301-01,CC1=N[N]2CCCN(CC3=CC=C(C=C3)C(O)=O)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420304-01,CC1=N[N]2CCCN(C(=O)CC3=CC=C4OCOC4=C3)C2=C1C5=CC=CC=C5OCC6=CC=CC=C6
NCGC00420305-01,CC1=C(SC=N1)C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C5=CC=CC=C5
NCGC00420306-01,COCC(=O)N1CCC[N]2N=C(C)C(=C12)C3=CC=CC=C3C4=CC=CC=C4
NCGC00420308-01,C[N]1C=CC(=N1)C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420310-01,COC1=CC=C(CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C(C)C)C=C1O
NCGC00420312-01,CC1=N[N]2CCCN(C(=O)CN3CCOCC3)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420314-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)CN4CCOCC4)N=C2C
NCGC00420320-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4=CN=CC=N4)N=C2C
NCGC00420322-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4=N[N](C)C=C4)N=C2C
NCGC00420326-01,CC1=N[N]2CCCN(C(=O)C3=CC=CC(=C3)C#N)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420327-01,COCC(=O)N1CCC[N]2N=C(C)C(=C12)C3=CC=CC=C3C(C)C
NCGC00420328-01,CC1=CC=NC=C1C2=C3[N](CCCN3C(=O)C4=C(C)N=CS4)N=C2C
NCGC00420330-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4=CC=CC(=C4)N(C)C)N=C2C
NCGC00420331-01,CC1=N[N]2CCCN(CC3CCOCC3)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420333-01,CC1=N[N]2CCCN(C(=O)CC3=CC=C4OCOC4=C3)C2=C1C5=CC=CC=C5C6=CC=CC=C6
NCGC00420334-01,CC1=N[N]2CCCN(C(=O)C3=CC=C(F)C=C3)C2=C1C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420336-01,CC1=N[N]2CCCN(C(=O)C3=CC=C(OC4=CC=CC=C4)C=C3)C2=C1C5=CC=CN=C5N6CCOCC6
NCGC00420339-01,COC1=CC=C(C=C1)C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=N[N]4C(C)C
NCGC00420342-01,CC1=N[N]2CCCN(CC3=CC=C4[NH]C=CC4=C3)C2=C1C5=CC=CC=C5[S+](C)([O-])=O
NCGC00420343-01,CC1=N[N]2CCCN(C(=O)CC3=CC=CC=C3)C2=C1C4=CC=CC=C4[S+](C)([O-])=O
NCGC00420344-01,CC1=N[N]2CCCN(CC3=CC=C(S3)C(O)=O)C2=C1C4=CC=CC=C4[S+](C)([O-])=O
NCGC00420347-01,CC1=N[N]2CCCN(C(=O)C3CCOCC3)C2=C1C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420349-01,CC1=N[N]2CCCN(C(=O)C3=CC=CC=C3)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420350-01,COC1=CC=C(C=N1)C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CN=C4N5CCOCC5
NCGC00420352-01,CC(C)[N]1N=CC=C1C2=C3N(CCC[N]3N=C2C)CC4=CC=C(S4)C(O)=O
NCGC00420353-01,CC1=N[N]2CCCN(C(=O)CC3=CC=C4OCOC4=C3)C2=C1C5=CC=CN=C5N6CCOCC6
NCGC00420354-01,CC1=N[N]2CCCN(C(=O)C3=CC=CN=C3)C2=C1C4=CC=CC=C4[S+](C)([O-])=O
NCGC00420355-01,C[N]1N=CC=C1C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4NC(C)=O
NCGC00420356-01,COC1=CC=CC(=C1)CC(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C(C)C
NCGC00420360-01,CC1=N[N]2CCCN(C(=O)CC3=CC=CC(=C3)F)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420361-01,COC1=CC=CC(=C1)CC(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420364-01,CC1=N[N]2CCCN(C(=O)C3=CC=CN=C3)C2=C1C4=CC=CC=C4C5=CC=CC=C5
NCGC00420368-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)CCC4=CC=CN=C4)N=C2C
NCGC00420369-01,CC1=N[N]2CCCN(C(=O)CC3=CC=CC=N3)C2=C1C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420373-01,CC1=N[N]2CCCN(C(=O)C3CCC3)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420378-01,CC1=N[N]2CCCN(C(=O)C3=CN=CC=N3)C2=C1C4=CC=CC=C4C(N)=O
NCGC00420381-01,CC(C)CCN1CCC[N]2N=C(C)C(=C12)C3=CC=CC=C3[S+](C)([O-])=O
NCGC00420384-01,CC1=N[N]2CCCN(C(=O)C3=CC=CC=C3)C2=C1C4=CC=CC=C4C(N)=O
NCGC00420385-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4=CC=CC(=C4)C#N)N=C2C
NCGC00420386-01,CC(C)[N]1N=CC=C1C2=C3[N](CCCN3C(=O)CC4=CC=CC(=C4)F)N=C2C
NCGC00420387-01,C[N]1N=CC=C1C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C5=CC=CC=C5
NCGC00420389-01,COC1=CC=CC=C1C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4N5CCCC5
NCGC00420390-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4=CC=CC(=C4)Cl)N=C2C
NCGC00420395-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4CCOCC4)N=C2C
NCGC00420399-01,C[N]1N=CC=C1C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CN=C4N5CCOCC5
NCGC00420400-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(=O)CC4=CC=C(Cl)C=C4)N=C2C
NCGC00420401-01,CC1=N[N]2CCCN(C(=O)CCC3=CC=CN=C3)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420402-01,CC1=N[N]2CCCN(C(=O)C3=CN=CC=N3)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420406-01,C[N]1C=CC(=N1)C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C5=CC=CC=C5
NCGC00420407-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)CC4=CC=C5OCOC5=C4)N=C2C
NCGC00420413-01,COC1=CC=CC=C1CN2CCC[N]3N=C(C)C(=C23)C4=CN=CC=C4C
NCGC00420416-01,CC(C)C1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4=CC=CN=C4)N=C2C
NCGC00420419-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(=O)C4=CN=CC=N4)N=C2C
NCGC00420420-01,CC(C)CCN1CCC[N]2N=C(C)C(=C12)C3=CC=CN=C3N4CCOCC4
NCGC00420421-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(C)=O)N=C2C
NCGC00420423-01,CC1=N[N]2CCCN(C(=O)CC3=CC=CC=C3)C2=C1C4=CC=CC5=C4[NH]N=C5
NCGC00420424-01,CC1=N[N]2CCCN(C(=O)C3=CC=CC(=C3)Cl)C2=C1C4=CC=CC5=C4[NH]N=C5
NCGC00420425-01,CC1=N[N]2CCCN(C(=O)C3=CC=CN=C3)C2=C1C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420426-01,CC1=CC=CC(=N1)CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C5=CC=CC=C5
NCGC00420428-01,CC1=N[N]2CCCN(CC3CC3)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420430-01,CC(=O)NC1=CC=CC=C1C2=C3N(CCC[N]3N=C2C)CCCC4=CC=CC=C4
NCGC00420434-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(=O)CN4CCOCC4)N=C2C
NCGC00420436-01,CC1=N[N]2CCCN(C(=O)C3=CC=C(OC4=CC=CC=C4)C=C3)C2=C1C5=CC=CC=C5N6CCCC6
NCGC00420440-01,CC1=CC=NC=C1C2=C3N(CCC[N]3N=C2C)CC4=CC=CC(=C4)O
NCGC00420442-01,COC1=CC=C(C=N1)C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420445-01,COCC(=O)N1CCC[N]2N=C(C)C(=C12)C3=CC=CC=C3OC4=CC=CC=C4
NCGC00420447-01,CC1=N[N]2CCCN(C(=O)COC3=CC=CC=C3C(N)=O)C2=C1C4=CC=CC5=C4[NH]N=C5
NCGC00420454-01,COC1=CC=C(C=C1)C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C(C)C
NCGC00420456-01,CC1=CC=NC=C1C2=C3N(CCC[N]3N=C2C)CC4CCOCC4
NCGC00420457-01,CC(C)[N]1N=CC=C1C2=C3[N](CCCN3C(=O)C4=N[N](C)C=C4)N=C2C
NCGC00420464-01,CC1=N[N]2CCCN(CC3=CC=CC=C3)C2=C1C4=CC=CN=C4N5CCOCC5
NCGC00420465-01,CC1=CC=NC=C1C2=C3[N](CCCN3C(=O)COC4=CC=CC=C4C(N)=O)N=C2C
NCGC00420468-01,COC1=CC=C(OC)C(=C1)CN2CCC[N]3N=C(C)C(=C23)C4=CC=CN=C4N5CCOCC5
NCGC00420469-01,CC1=CC=CC(=N1)CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C(N)=O
NCGC00420474-01,COC1=CC=CC(=C1)CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4[S+](C)([O-])=O
NCGC00420480-01,CC1=N[N]2CCCN(CC3=CC=CC=C3)C2=C1C4=CC=CC=C4[S+](C)([O-])=O
NCGC00420482-01,CC1=N[N]2CCCN(C(=O)CC3=CC=CC(=C3)Cl)C2=C1C4=CC=CC=C4C(N)=O
NCGC00420487-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(=O)CCC4=CC=CN=C4)N=C2C
NCGC00420489-01,CC1=N[N]2CCCN(CC3=CC=C(OCC(O)=O)C=C3)C2=C1C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420491-01,CC1=N[N]2CCCN(C(=O)CN3CCOCC3)C2=C1C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420492-01,COC1=CC=CC(=C1)CC(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420494-01,COC1=CC=CC=C1C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420496-01,COC1=CC=CC(=C1)CC(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4NC(C)=O
NCGC00420497-01,CC1=N[N]2CCCN(CC3CCOCC3)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420498-01,CC(=O)NC1=CC=CC=C1C2=C3[N](CCCN3C(=O)CC4=CC=CC=C4)N=C2C
NCGC00420499-01,CC(C)C(=O)N1CCC[N]2N=C(C)C(=C12)C3=CC=CC=C3OCC4=CC=CC=C4
NCGC00420502-01,CC1=N[N]2CCCN(C(=O)CC3=CC=C4OCOC4=C3)C2=C1C5=CC=CC=C5OC6=CC=CC=C6
NCGC00420508-01,COC1=NC=CC=C1CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C(C)C
NCGC00420510-01,CC(C)[N]1N=CC=C1C2=C3N(CCC[N]3N=C2C)CC4=CC=C(O)C=C4
NCGC00420511-01,COC1=CC=CC=C1C(=O)N2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4C(C)C
NCGC00420512-01,CC1=N[N]2CCCN(CC3=CC=C(O)C=C3)C2=C1C4=CC=CC=C4C5=CC=CC=C5
NCGC00420514-01,CC(C)[N]1N=CC=C1C2=C3N(CCC[N]3N=C2C)CC4=CC=CC(=C4)C#N
NCGC00420516-01,COC1=CC=C(OC)C(=C1)CN2CCC[N]3N=C(C)C(=C23)C4=CC=CC=C4OCC5=CC=CC=C5
NCGC00420517-01,CC1=N[N]2CCCN(CC3=CC=CC(=C3)C#N)C2=C1C4=CC=CC=C4OC5=CC=CC=C5
NCGC00420524-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC(=CC(=C4)F)F)O3)CC5=CC=CC=C5
NCGC00420526-01,CC(C)CN1CC(COC2=CC=C(F)C(=C2)F)OC3=CC=NC(=C3C1=O)C4=CC=C(OCC(O)=O)C=C4
NCGC00420529-01,CC(=O)NC1=CC=CC(=C1)OCC2CN(CC3=CC=CC=C3)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5
NCGC00420531-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=CC=C4)O3)CC5=CC=CC(=C5)C(F)(F)F
NCGC00420533-01,COC1=CC(=CC(=C1)OCC2CN(CC3=CC=CC(=C3)C(F)(F)F)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5)OC
NCGC00420534-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=C5OCOC5=C4)O3)CC6=CC=CC=C6
NCGC00420535-01,C[N]1N=CC=C1C(=O)NCC2CN(CC3=CC=CC=C3)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5
NCGC00420536-01,COC1=CC=CC(=C1)CC(=O)NCC2CN(CC3=CC=CC=C3)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5
NCGC00420539-01,COC1=CC(=CC=C1OCC2CN(CC3=C[NH]C4=CC=CC=C34)C(=O)C5=C(O2)C=CN=C5C6=CC=C(OCC(O)=O)C=C6)Cl
NCGC00420545-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=C(C=C4)C#N)O3)CC5=CC=CC(=C5)C(F)(F)F
NCGC00420547-01,CC(C)CN1CC(COC2=CC=CC=C2C)OC3=CC=NC(=C3C1=O)C4=CC=C(OCC(O)=O)C=C4
NCGC00420548-01,CC(C)CN1CC(COC2=CC=C3C=CC=CC3=C2)OC4=CC=NC(=C4C1=O)C5=CC=C(OCC(O)=O)C=C5
NCGC00420550-01,COC1=CC(=CC=C1OCC2CN(CCN3CCOCC3)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5)Cl
NCGC00420551-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CCN4CCOCC4)CC(COC5=CC=CC=C5F)O3
NCGC00420554-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=C(Cl)C=C4)O3)CC5=CC=CC=C5
NCGC00420556-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CCN4CCOCC4)CC(COC5=CC=C(OC(F)(F)F)C=C5)O3
NCGC00420557-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CCN4CCOCC4)CC(COC5=CC=CC=C5)O3
NCGC00420558-01,CC(C)CN1CC(COC2=CC=C3C=CC=NC3=C2)OC4=CC=NC(=C4C1=O)C5=CC=C(OCC(O)=O)C=C5
NCGC00420559-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=C(OC(F)(F)F)C=C4)O3)CC5=CC=CC(=C5)C(F)(F)F
NCGC00420560-01,COC1=CC=CC(=C1OC)OCC2CN(CC3=CC=CC(=C3)C(F)(F)F)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5
NCGC00420561-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CCN4CCOCC4)CC(COC5=CC=CC=C5OC(F)(F)F)O3
NCGC00420563-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CCN4CCOCC4)CC(COC5=CC=C(F)C(=C5)F)O3
NCGC00420567-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=C(F)C=C4F)O3)CC5=C[NH]C6=CC=CC=C56
NCGC00420568-01,CC(C)CN1CC(CNC(=O)C2=CC=N[N]2C)OC3=CC=NC(=C3C1=O)C4=CC=C(OCC(O)=O)C=C4
NCGC00420570-01,CC(C)C(=O)NCC1CN(CC2=C[NH]C3=CC=CC=C23)C(=O)C4=C(O1)C=CN=C4C5=CC=C(OCC(O)=O)C=C5
NCGC00420572-01,CC1=C(SC=N1)C(=O)NCC2CN(CC3=CC=CC=C3)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5
NCGC00420574-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=C(F)C(=C4)F)O3)CC5=C[NH]C6=CC=CC=C56
NCGC00420576-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=CC=C4C#N)O3)CC5=CC=CC(=C5)C(F)(F)F
NCGC00420577-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=CC(=C4)F)O3)CC5=CC=CC(=C5)C(F)(F)F
NCGC00420581-01,CC(=O)NC1=CC=CC(=C1)OCC2CN(CC3=CC=CC(=C3)C(F)(F)F)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5
NCGC00420585-01,CC(C)CN1CC(COC2=CC=CC=C2)OC3=CC=NC(=C3C1=O)C4=CC=C(OCC(O)=O)C=C4
NCGC00420587-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(CNC(=O)CC4=CC=CC=C4)O3)CC5=C[NH]C6=CC=CC=C56
NCGC00420588-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(CNC(=O)C4=CC=CC(=C4)Cl)O3)CC5=C[NH]C6=CC=CC=C56
NCGC00420589-01,C[S+]([O-])(=O)C1=CC=C(OCC2CN(CC3=CC=CC=C3)C(=O)C4=C(O2)C=CN=C4C5=CC=C(OCC(O)=O)C=C5)C=C1
NCGC00420592-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CCN4CCOCC4)CC(COC5=CC=CC(=C5)C#N)O3
NCGC00420595-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(COC4=CC=CN=C4)O3)CC5=CC=CC(=C5)C(F)(F)F
NCGC00420596-01,OC(=O)COC1=CC=C(C=C1)C2=NC=CC3=C2C(=O)N(CC(CNC(=O)COC4=CC=CC=C4)O3)CC5=C[NH]C6=CC=CC=C56
NCGC00420600-01,CC(C)CN1CC(CNC(=O)CC2=CC=CC(=C2)Cl)OC3=CC=NC(=C3C1=O)C4=CC=C(OCC(O)=O)C=C4
NCGC00420601-01,CC(C)C(=O)NCC1CN(CC2=CC=CC=C2)C(=O)C3=C(O1)C=CN=C3C4=CC=C(OCC(O)=O)C=C4
NCGC00420608-01,CC1=C([N]2CCC(CC2=N1)N3CCCC3)C(=O)NC4CCOCC4
NCGC00420610-01,COC1=CC=C(NC(=O)C2=C(C)N=C3CC(CC[N]23)NC4=CC=CC=C4)C=C1F
NCGC00420612-01,CC1=C([N]2CCC(CC2=N1)NC3=CN=CN=C3)C(=O)NCC4=CC=CS4
NCGC00420613-01,CC1=C([N]2CCC(CC2=N1)NC3=CC=CC=C3)C(=O)NC4=NC=CS4
NCGC00420617-01,CC1=C([N]2CCC(CC2=N1)NCC3=CC=CC=C3)C(=O)NC4CC4
